Press-Register
KTVB
KBOI-TV (CBS 2)
KIVI-TV (Idaho News 6)
KXLY-TV
KIFI Local News 8
Boise State Public Radio
KBOI 670 AM
KBSX 91.5 FM
KISU 91.1 FM
KRFY 88.5 FM
IdahoEdNews.org
Idaho Reports
East Idaho News
BoiseDev
Idaho Press-Tribune
Chicago Tribune
Chicago Sun-Times
The State Journal-Register
Daily Herald
The News-Gazette
WGN-TV
WLS-TV (ABC 7)
WMAQ-TV (NBC 5)
WBBM-TV (CBS 2)
WFLD (FOX 32)
WBEZ 91.5 FM
WGN 720 AM
WBBM Newsradio 780 AM
WBEZ 91.5 FM
WDCB 90.9 FM
Block Club Chicago
Illinois Newsroom
Capitol News Illinois
Chicago Reader
Crain's Chicago Business
The Indianapolis Star
The Herald-Times
The Times
The Journal Gazette
The Courier & Press
WTHR Channel 13
WRTV Channel 6
WISH-TV Channel 8
FOX59 (WXIN)
WFYI Public Media
WFYI 90.1 FM
WBAA 920 AM / 101.3 FM
WFIU 103.7 FM
WBOI 89.1 FM
WVPE 88.1 FM
Indiana Public Media
IndyStar.com
Inside Indiana Business
TheStatehouseFile.com
NUVO
The Des Moines Register
The Gazette
Quad-City Times
Sioux City Journal
The Waterloo-Cedar Falls Courier
KCCI 8 News
WHO 13 News
KCRG-TV9
KWQC-TV6
KTIV News 4
Iowa Public Radio
WHO Radio 1040 AM
KXEL 1540 AM
WMT 600 AM
KSCJ 1360 AM
Iowa Capital Dispatch
Bleeding Heartland
Little Village
The Daily Iowan
Iowa Starting Line
The Wichita Eagle
The Topeka Capital-Journal
The Kansas City Star
Lawrence Journal-World
The Hutchinson News
KSNW (KSN News)
KAKE News
WIBW-TV
KSNT News
KCTV5 News
Kansas Public Radio (KPR)
KMUW 89.1 FM
KANU 91.5 FM
KPR2 96.1 FM
KFDI-FM 101.3
Kansas Reflector
The Lawrence Times
The Topeka Capital-Journal Online
Wichita Business Journal
Shawnee Mission Post
The Courier-Journal
Lexington Herald-Leader
The Paducah Sun
The Bowling Green Daily News
The Kentucky Standard
WLKY News
WLEX-TV (LEX 18)
WKYT-TV
WAVE 3 News
WBKO-TV
Kentucky Public Radio
WHAS 840 AM
WUKY 91.3 FM
WKMS 91.3 FM
WEKU 88.9 FM
Kentucky Today
Insider Louisville
KyForward
Northern Kentucky Tribune
The Lane Report
The Times-Picayune
The Advocate
The Acadiana Advocate
The Shreveport-Bossier City Advocate
The Daily Advertiser
WWL-TV
WAFB 9 News
KATC-TV
KSLA News 12
KPLC 7 News
Louisiana Public Broadcasting
WWNO 89.9 FM
WRKF 89.3 FM
KRVS 88.7 FM
KEDM 90.3 FM
NOLA.com
The Lens
Louisiana Illuminator
The Current
Shreveport Times
Portland Press Herald
Bangor Daily News
Kennebec Journal
Morning Sentinel
Sun Journal
WCSH 6 (NEWS CENTER Maine)
WLBZ 2 (NEWS CENTER Maine)
WGME 13
WMTW 8
WVII 7 (ABC 7)
Maine Public
WGAN 560 AM
WZON 620 AM
WMPG 90.9 FM
WERU 89.9 FM
Maine Public
The Bollard
Maine Trust for Local News
The Forecaster
The Times Record
The Baltimore Sun
The Washington Post
The Capital Gazette
The Frederick News-Post
The Daily Times
WBAL-TV 11
WJZ-TV CBS Baltimore
WMAR-TV 2
WTTG FOX 5
WUSA 9
WTOP 103.5 FM
WYPR 88.1 FM
WBAL NewsRadio 1090 AM
WAMU 88.5 FM
WEAA 88.9 FM
Maryland Matters
MoCo360
Baltimore Brew
DCist
Shore News Network
The Boston Globe
The Berkshire Eagle
The Springfield Republican
The Patriot Ledger
The Cape Cod Times
WBZ-TV (CBS Boston)
WCVB Channel 5
WHDH 7News
NBC10 Boston
Boston 25 News (WFXT)
WBUR 90.9 FM
WGBH 89.7 FM
WBZ NewsRadio 1030 AM
WEEI 93.7 FM
WCRB 99.5 FM
Boston.com
MassLive
CommonWealth Magazine
Universal Hub
New England Public Media
Detroit Free Press
The Detroit News
The Grand Rapids Press
Lansing State Journal
The Flint Journal
WDIV Local 4
WXYZ Channel 7
FOX 2 Detroit
WOOD TV8
WLNS 6 News
WJR 760 AM
WWJ Newsradio 950
Michigan Radio
WDET 101.9 FM
WKAR 90.5 FM
MLive.com
Bridge Michigan
Detroit Metro Times
Crain's Detroit Business
The Michigan Daily
Star Tribune
St. Paul Pioneer Press
Duluth News Tribune
Rochester Post-Bulletin
Mankato Free Press
KARE 11
WCCO-TV
KSTP-TV
FOX 9 KMSP-TV
KTTC-TV
Minnesota Public Radio (MPR)
WCCO Radio 830 AM
KMOJ 89.9 FM
KNOW 91.1 FM
KAXE 91.7 FM
MinnPost
Bring Me The News
Twin Cities Pioneer Press
City Pages
The Rake
The Clarion-Ledger
Sun Herald
Northeast Mississippi Daily Journal
The Commercial Dispatch
Hattiesburg American
WJTV 12 News
WLBT 3 News
WAPT 16 News
WLOX News
WDAM 7 News
Mississippi Public Broadcasting (MPB)
SuperTalk Mississippi
WJMI 99.7 FM
WMPN 91.3 FM
WPRL 91.7 FM
Mississippi Today
Darkhorse Press
Jackson Free Press
Y'all Politics
Magnolia State Live
St. Louis Post-Dispatch
Kansas City Star
Springfield News-Leader
Columbia Daily Tribune
Jefferson City News Tribune
KSDK 5 On Your Side
KMBC 9 News
KYTV 3
KOMU 8
KRCG 13
KMOX 1120 AM
KCUR 89.3 FM
KSMU 91.1 FM
KBIA 91.3 FM
KWOS 950 AM
STLtoday.com
KansasCity.com
SpringfieldNews-Leader.com
ColumbiaMissourian.com
NewsTribune.com
Billings Gazette
Missoulian
Great Falls Tribune
Helena Independent Record
Bozeman Daily Chronicle
KTVQ (Q2 News)
KPAX News
KRTV News
KXLH News
KBZK News
Montana Public Radio (MTPR)
Northern Broadcasting System
KGVO 1290 AM
KMON 560 AM
KMTX 950 AM
Montana Free Press
Missoula Current
Big Sky Headlines
Flathead Beacon
Yellowstone County News
Omaha World-Herald
Lincoln Journal Star
The Grand Island Independent
Kearney Hub
Scottsbluff Star-Herald
KETV NewsWatch 7
WOWT 6 News
KMTV 3 News Now
KLKN-TV Channel 8
KHGI Nebraska TV
Nebraska Public Media
KFAB 1110 AM
KLIN 1400 AM
KRVN 880 AM
NET Radio
Omaha.com
JournalStar.com
Nebraska Examiner
Flatwater Free Press
News Channel Nebraska
Las Vegas Review-Journal
Reno Gazette-Journal
Las Vegas Sun
Nevada Appeal
Elko Daily Free Press
KLAS-TV (8 News Now)
KTNV-TV (Channel 13)
KSNV (News 3)
KRNV (News 4)
KOLO-TV (Channel 8)
KNPR 88.9 FM
KUNR 88.7 FM
KXNT 840 AM
KKOH 780 AM
KCEP 88.1 FM
Nevada Independent
This Is Reno
Las Vegas Weekly
Carson Now
Elko Daily Free Press Online
The Union Leader
Concord Monitor
The Keene Sentinel
Portsmouth Herald
The Telegraph
WMUR-TV (Channel 9)
NH1 News
WBIN-TV
WENH-TV (NH PBS)
WBTS-CD (NBC Boston)
New Hampshire Public Radio (NHPR)
WZID 95.7 FM
WOKQ 97.5 FM
WGIR 610 AM
WNHN 94.7 FM
Patch New Hampshire
InDepthNH.org
Manchester Ink Link
Seacoast Online
NH Business Review
The Star-Ledger
The Record
Courier-Post
Asbury Park Press
The Times of Trenton
News 12 New Jersey
NJTV News
CBS New York
ABC 7 Eyewitness News
NBC 4 New York
WBGO 88.3 FM
New Jersey 101.5 FM
WNYC 93.9 FM
WCBS Newsradio 880
WINS 1010 AM
NJ.com
TAPinto
RLS Media
Patch New Jersey
Insider NJ
Albuquerque Journal
Santa Fe New Mexican
Las Cruces Sun-News
The Taos News
Roswell Daily Record
KRQE News 13
KOB 4
KOAT Action 7 News
KRWG Public Media
KENW-TV
KUNM 89.9 FM
KSFR 101.1 FM
KANW 89.1 FM
KGLP 91.7 FM
KEDP 91.1 FM
New Mexico In Depth
NM Political Report
The Paper.
Source New Mexico
Santa Fe Reporter
The New York Times
New York Post
Daily News
Newsday
The Wall Street Journal
WNBC (NBC 4 New York)
WABC-TV (ABC 7)
WCBS-TV (CBS 2)
WNYW (FOX 5)
NY1
WNYC 93.9 FM / 820 AM
WCBS Newsradio 880
WINS 1010 AM
WOR 710 AM
WFAN 660 AM / 101.9 FM
Gothamist
The City
amNewYork
Patch New York
City & State New York
The News & Observer
The Charlotte Observer
The Winston-Salem Journal
The Fayetteville Observer
The Asheville Citizen-Times
WRAL-TV
WBTV
WXII 12 News
WECT
WLOS
WUNC 91.5 FM
WFAE 90.7 FM
WFDD 88.5 FM
WHQR 91.3 FM
WCQS 88.1 FM
North Carolina Health News
Carolina Public Press
NC Policy Watch
The Assembly
EdNC
The Bismarck Tribune
The Forum of Fargo-Moorhead
Grand Forks Herald
Minot Daily News
Williston Herald
KX News
WDAY-TV
KVLY-TV
KFYR-TV
KVRR
Prairie Public Radio
KFGO 790 AM
KFYR 550 AM
KCJB 910 AM
KNOX 1310 AM
InForum
The Dickinson Press
The Jamestown Sun
The Minot Daily News Online
The Williston Herald Online
The Plain Dealer
The Columbus Dispatch
The Cincinnati Enquirer
Dayton Daily News
Akron Beacon Journal
WKYC Channel 3
WBNS-10TV
WLWT News 5
WHIO-TV
WDTN 2 NEWS
WOSU 89.7 FM
WVXU 91.7 FM
WCPN 90.3 FM
WYSO 91.3 FM
WKSU 89.7 FM
Cleveland.com
Cincinnati.com
Columbus Underground
Dayton.com
Akron Beacon Journal Online
The Oklahoman
Tulsa World
The Norman Transcript
The Lawton Constitution
The Stillwater News Press
KFOR-TV (NBC 4)
KOCO-TV (ABC 5)
KWTV-DT (CBS 9)
KOKH-TV (FOX 25)
KTUL-TV (ABC 8)
KOSU 91.7 FM
KGOU 106.3 FM
KOMA 92.5 FM
KRMG 102.3 FM / 740 AM
KJYO 102.7 FM
NonDoc
Oklahoma Watch
The Frontier
Tulsa Today
Red Dirt Report
The Oregonian
The Register-Guard
Statesman Journal
Mail Tribune
East Oregonian
KGW News (NBC 8)
KOIN 6 News (CBS 6)
KATU News (ABC 2)
KOBI-TV NBC5
KEZI 9 News (ABC 9)
Oregon Public Broadcasting
KOPB-FM 91.5
KLCC 89.7 FM
KBOO 90.7 FM
KOPB-AM 1600
OregonLive.com
Willamette Week
Portland Mercury
Salem Reporter
Eugene Weekly
The Philadelphia Inquirer
Pittsburgh Post-Gazette
The Morning Call
The Patriot-News
The Times-Tribune
WPVI-TV (6ABC)
KDKA-TV (CBS 2)
WHTM-TV (ABC 27)
WNEP-TV (ABC 16)
WFMZ-TV (69 News)
WHYY-FM 90.9
KDKA 1020 AM
WITF-FM 89.5
WVIA-FM 89.9
WDIY 88.1 FM
Spotlight PA
PennLive
Billy Penn
The Incline
LehighValleyLive.com
The Providence Journal
Warwick Beacon
East Bay Newspapers
WPRI 12 News
NBC 10 WJAR
ABC6 News
WPRO 630 AM / 99.7 FM
Rhode Island Public Radio
WHJJ 920 AM
GoLocalProv
Patch Rhode Island
The State
The Post and Courier
The Greenville News
The Sun News
The Herald
WLTX 19
WIS News 10
WCSC Live 5 News
WYFF 4
WPDE ABC 15
South Carolina Public Radio
WVOC 560 AM
WBT 1110 AM
WRNN 99.5 FM
WORD 106.3 FM
FITSNews
Charleston City Paper
Greenville Journal
MyrtleBeachOnline.com
ColaDaily
Argus Leader
Rapid City Journal
Aberdeen American News
Watertown Public Opinion
Brookings Register
KELOLAND Media Group
KSFY News
KDLT News
KOTA Territory News
KNBN NewsCenter1
SDPB Radio
KELO-AM 1320
KOTA-AM 1380
KSOO-AM 1140
KORN-AM 1490
Sioux Falls Live
South Dakota News Watch
KELOLAND.com
SDPB.org
Mitchell Republic
The Tennessean
Knoxville News Sentinel
Chattanooga Times Free Press
The Commercial Appeal
The Leaf-Chronicle
WKRN News 2
WSMV News 4
WREG News Channel 3
WATE 6 On Your Side
WTVC NewsChannel 9
WPLN News 90.3 FM
WKNO-FM 91.1
WUOT 91.9 FM
WUTC 88.1 FM
WDVX 89.9 FM
Tennessee Lookout
Nashville Scene
Memphis Flyer
Knoxville Mercury
Chattanooga Pulse
The Dallas Morning News
Houston Chronicle
San Antonio Express-News
Austin American-Statesman
Fort Worth Star-Telegram
KXAS-TV (NBC 5)
KHOU 11 News
KSAT 12 News
KVUE News
KXAN News
KERA News 90.1 FM
KUHF News 88.7 FM
KUT 90.5 FM
Texas Public Radio
WBAP 820 AM
The Texas Tribune
Texas Monthly
Community Impact Newspaper
CultureMap
Texas Observer
The Salt Lake Tribune
Deseret News
The Daily Herald
Standard-Examiner
The Spectrum
KSL-TV (NBC 5)
KUTV 2 News (CBS 2)
ABC4 Utah (KTVX)
FOX 13 News (KSTU)
KUED (PBS Utah)
KSL NewsRadio 102.7 FM/1160 AM
KUER 90.1 FM
KCPW 88.3 FM
KNRS 105.9 FM/570 AM
KRCL 90.9 FM
KSL.com
Utah Policy
Gephardt Daily
St. George News
Utah Business
The Burlington Free Press
Seven Days
The Vermont Standard
The Times Argus
Rutland Herald
WCAX-TV (CBS 3)
WPTZ (NBC 5)
WVNY (ABC 22)
WFFF (FOX 44)
Vermont PBS
Vermont Public Radio (VPR)
WDEV 96.1 FM/550 AM
WVMT 96.3 FM/620 AM
WEQX 102.7 FM
WBTN 1370 AM
VTDigger
VT Digger
Vermont Business Magazine
The Other Paper
The Stowe Reporter
The Washington Post
Richmond Times-Dispatch
The Virginian-Pilot
The Roanoke Times
Daily Press
WTVR CBS 6 News
WAVY-TV 10
WDBJ 7
WHSV-TV 3
WVEC 13News Now
WTOP 103.5 FM
VPM News
WMRA 90.7 FM
WAMU 88.5 FM
WVTF 89.1 FM
Virginia Mercury
ARLnow
Richmond BizSense
The Virginia Star
Inside NoVa
The Seattle Times
The Spokesman-Review
The News Tribune
The Columbian
The Daily Herald
KING 5
KOMO 4
KIRO 7
FOX 13
KHQ 6
KUOW 94.9 FM
KEXP 90.3 FM
KIRO Radio 97.3 FM
KNKX 88.5 FM
KXLY 920 AM
Cascade PBS News
Crosscut
The Stranger
MyNorthwest.com
Salish Current
Charleston Gazette-Mail
The Herald-Dispatch
The State Journal
Times West Virginian
The Dominion Post
WCHS-TV (ABC 8)
WOWK-TV (CBS 13)
WVNS-TV (CBS/FOX 59)
WBOY-TV (NBC/ABC 12)
WDTV (CBS 5)
WV MetroNews
West Virginia Public Broadcasting
WCHS-AM 580
WAJR-AM 1440
WVOW-AM 1290
WV MetroNews
West Virginia Public Broadcasting
The Panhandle News Network
HuntingtonNews.net
Weirton Daily Times
Milwaukee Journal Sentinel
Wisconsin State Journal
Green Bay Press-Gazette
The Post-Crescent
The Capital Times
WISN 12 News
WTMJ-TV (TMJ4)
WKOW 27 News
WISC-TV (News 3 Now)
WBAY-TV 2
Wisconsin Public Radio (WPR)
WTMJ 620 AM
WIBA 1310 AM
WHBY 1150 AM
WTAQ 1360 AM
WisPolitics.com
Urban Milwaukee
Madison365
OnMilwaukee
The Badger Herald
Casper Star-Tribune
Wyoming Tribune Eagle
Jackson Hole News&Guide
Gillette News Record
Laramie Boomerang
KCWY 13 News
KGWN NewsChannel 5
KTWO-TV
K2TV
Wyoming PBS
Wyoming Public Radio
KTWO 1030 AM
KOWB 1290 AM
KROE 930 AM
KUGR 1490 AM
WyoFile
Cowboy State Daily
SweetwaterNOW
Cap City News
Buckrail
